message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=8,542833, y=11,113422])";"30";"turtlesim2.sim";"1696262654.049287438";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,542833, y=11,113422])";"30";"turtlesim1.sim";"1696262654.043752699";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,522287, y=11,113422])";"30";"turtlesim3.sim";"1696262654.043140790";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,522287, y=11,113422])";"30";"turtlesim2.sim";"1696262654.033653682";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,522287, y=11,113422])";"30";"turtlesim1.sim";"1696262654.027310807";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,501742, y=11,113422])";"30";"turtlesim3.sim";"1696262654.026219839";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,501742, y=11,113422])";"30";"turtlesim2.sim";"1696262654.018164369";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,501742, y=11,113422])";"30";"turtlesim1.sim";"1696262654.011309371";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,481196, y=11,113422])";"30";"turtlesim3.sim";"1696262654.010923778";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,481196, y=11,113422])";"30";"turtlesim2.sim";"1696262654.001200266";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,481196, y=11,113422])";"30";"turtlesim1.sim";"1696262653.995224941";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,460651, y=11,113422])";"30";"turtlesim3.sim";"1696262653.994939224";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,460651, y=11,113422])";"30";"turtlesim2.sim";"1696262653.985244587";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,460651, y=11,113422])";"30";"turtlesim1.sim";"1696262653.980175723";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,440105, y=11,113422])";"30";"turtlesim3.sim";"1696262653.978763862";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,440105, y=11,113422])";"30";"turtlesim2.sim";"1696262653.970000163";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,440105, y=11,113422])";"30";"turtlesim1.sim";"1696262653.964104286";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,419560, y=11,113422])";"30";"turtlesim3.sim";"1696262653.962584263";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,419560, y=11,113422])";"30";"turtlesim2.sim";"1696262653.953555586";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,419560, y=11,113422])";"30";"turtlesim1.sim";"1696262653.948217927";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,399014, y=11,113422])";"30";"turtlesim3.sim";"1696262653.947184707";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,399014, y=11,113422])";"30";"turtlesim2.sim";"1696262653.938119923";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,399014, y=11,113422])";"30";"turtlesim1.sim";"1696262653.932009804";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,378468, y=11,113422])";"30";"turtlesim3.sim";"1696262653.931211535";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,378468, y=11,113422])";"30";"turtlesim2.sim";"1696262653.922052233";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,378468, y=11,113422])";"30";"turtlesim1.sim";"1696262653.916383823";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,357923, y=11,113422])";"30";"turtlesim3.sim";"1696262653.914774903";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,357923, y=11,113422])";"30";"turtlesim2.sim";"1696262653.905187658";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,357923, y=11,113422])";"30";"turtlesim1.sim";"1696262653.900175911";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,337377, y=11,113422])";"30";"turtlesim3.sim";"1696262653.898871642";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,337377, y=11,113422])";"30";"turtlesim2.sim";"1696262653.890031118";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,337377, y=11,113422])";"30";"turtlesim1.sim";"1696262653.883530206";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,316832, y=11,113422])";"30";"turtlesim3.sim";"1696262653.882988439";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,316832, y=11,113422])";"30";"turtlesim2.sim";"1696262653.873937881";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,316832, y=11,113422])";"30";"turtlesim1.sim";"1696262653.867302717";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,296286, y=11,113422])";"30";"turtlesim3.sim";"1696262653.866930598";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,296286, y=11,113422])";"30";"turtlesim2.sim";"1696262653.857429694";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,296286, y=11,113422])";"30";"turtlesim1.sim";"1696262653.852079031";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,275741, y=11,113422])";"30";"turtlesim3.sim";"1696262653.850901010";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,275741, y=11,113422])";"30";"turtlesim2.sim";"1696262653.841908501";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,275741, y=11,113422])";"30";"turtlesim1.sim";"1696262653.835430040";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,255195, y=11,113422])";"30";"turtlesim3.sim";"1696262653.834920113";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,255195, y=11,113422])";"30";"turtlesim2.sim";"1696262653.825398641";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,255195, y=11,113422])";"30";"turtlesim1.sim";"1696262653.819779724";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,234650, y=11,113422])";"30";"turtlesim3.sim";"1696262653.818502076";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,234650, y=11,113422])";"30";"turtlesim2.sim";"1696262653.809886064";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,234650, y=11,113422])";"30";"turtlesim1.sim";"1696262653.803666840";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,214104, y=11,113422])";"30";"turtlesim3.sim";"1696262653.802452009";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,214104, y=11,113422])";"30";"turtlesim2.sim";"1696262653.793479608";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,214104, y=11,113422])";"30";"turtlesim1.sim";"1696262653.788162167";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,193559, y=11,113422])";"30";"turtlesim3.sim";"1696262653.787111866";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,193559, y=11,113422])";"30";"turtlesim2.sim";"1696262653.777598619";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,193559, y=11,113422])";"30";"turtlesim1.sim";"1696262653.771917175";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,173013, y=11,113422])";"30";"turtlesim3.sim";"1696262653.771114288";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,173013, y=11,113422])";"30";"turtlesim2.sim";"1696262653.761687854";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,173013, y=11,113422])";"30";"turtlesim1.sim";"1696262653.756254125";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,152467, y=11,113422])";"30";"turtlesim3.sim";"1696262653.754996053";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,152467, y=11,113422])";"30";"turtlesim2.sim";"1696262653.745730442";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,152467, y=11,113422])";"30";"turtlesim1.sim";"1696262653.739623168";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,131922, y=11,113422])";"30";"turtlesim3.sim";"1696262653.739070891";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,131922, y=11,113422])";"30";"turtlesim2.sim";"1696262653.729799679";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,131922, y=11,113422])";"30";"turtlesim1.sim";"1696262653.723469176";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,111376, y=11,113422])";"30";"turtlesim3.sim";"1696262653.722159117";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,111376, y=11,113422])";"30";"turtlesim2.sim";"1696262653.713748861";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,111376, y=11,113422])";"30";"turtlesim1.sim";"1696262653.707490374";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,090831, y=11,113422])";"30";"turtlesim3.sim";"1696262653.706221702";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,090831, y=11,113422])";"30";"turtlesim2.sim";"1696262653.698118452";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,090831, y=11,113422])";"30";"turtlesim1.sim";"1696262653.691421412";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,070285, y=11,113422])";"30";"turtlesim3.sim";"1696262653.690399784";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,070285, y=11,113422])";"30";"turtlesim2.sim";"1696262653.681857470";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,070285, y=11,113422])";"30";"turtlesim1.sim";"1696262653.675204011";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,049740, y=11,113422])";"30";"turtlesim3.sim";"1696262653.674509708";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,049740, y=11,113422])";"30";"turtlesim2.sim";"1696262653.666177598";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,049740, y=11,113422])";"30";"turtlesim1.sim";"1696262653.659940160";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,029194, y=11,113422])";"30";"turtlesim3.sim";"1696262653.658714199";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,029194, y=11,113422])";"30";"turtlesim2.sim";"1696262653.650090242";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,029194, y=11,113422])";"30";"turtlesim1.sim";"1696262653.643806717";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,008649, y=11,113422])";"30";"turtlesim3.sim";"1696262653.642948126";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,008649, y=11,113422])";"30";"turtlesim2.sim";"1696262653.633637179";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=8,008649, y=11,113422])";"30";"turtlesim1.sim";"1696262653.628070771";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,988103, y=11,113422])";"30";"turtlesim3.sim";"1696262653.627151856";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,988103, y=11,113422])";"30";"turtlesim2.sim";"1696262653.617387738";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,988103, y=11,113422])";"30";"turtlesim1.sim";"1696262653.611868087";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,967558, y=11,113422])";"30";"turtlesim3.sim";"1696262653.610354005";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,967558, y=11,113422])";"30";"turtlesim2.sim";"1696262653.602048025";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,967558, y=11,113422])";"30";"turtlesim1.sim";"1696262653.595852025";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,947012, y=11,113422])";"30";"turtlesim3.sim";"1696262653.594533199";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,947012, y=11,113422])";"30";"turtlesim2.sim";"1696262653.585865550";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,947012, y=11,113422])";"30";"turtlesim1.sim";"1696262653.579753878";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,926466, y=11,113422])";"30";"turtlesim3.sim";"1696262653.578707354";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,926466, y=11,113422])";"30";"turtlesim2.sim";"1696262653.569527874";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,926466, y=11,113422])";"30";"turtlesim1.sim";"1696262653.563906332";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,905921, y=11,113422])";"30";"turtlesim3.sim";"1696262653.562910603";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,905921, y=11,113422])";"30";"turtlesim2.sim";"1696262653.553453301";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,905921, y=11,113422])";"30";"turtlesim1.sim";"1696262653.548167590";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,885375, y=11,113422])";"30";"turtlesim3.sim";"1696262653.546158709";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,885375, y=11,113422])";"30";"turtlesim2.sim";"1696262653.537287267";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,885375, y=11,113422])";"30";"turtlesim1.sim";"1696262653.531846074";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,864830, y=11,113422])";"30";"turtlesim3.sim";"1696262653.530806673";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,864830, y=11,113422])";"30";"turtlesim2.sim";"1696262653.522121851";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,864830, y=11,113422])";"30";"turtlesim1.sim";"1696262653.516098184";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,844284, y=11,113422])";"30";"turtlesim3.sim";"1696262653.515121571";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,844284, y=11,113422])";"30";"turtlesim2.sim";"1696262653.506011461";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,844284, y=11,113422])";"30";"turtlesim1.sim";"1696262653.500394278";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,823739, y=11,113422])";"30";"turtlesim3.sim";"1696262653.498982487";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,823739, y=11,113422])";"30";"turtlesim2.sim";"1696262653.490022830";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7,823739, y=11,113422])";"30";"turtlesim1.sim";"1696262653.484079174";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
